,gender,ever_married,age,graduated,profession,work_experience,spending_score,family_size,customer_category,group
328,0.0,0.0,32.0,1.0,5.0,1.0,0.0,5.0,3.0,Experienced
329,0.0,1.0,62.0,1.0,0.0,2.0,1.0,3.0,5.0,Young
330,0.0,1.0,58.0,1.0,2.0,0.0,1.0,4.0,3.0,Young
331,0.0,0.0,32.0,0.0,2.0,4.843666666666667,0.0,4.0,5.0,Experienced
332,1.0,0.0,25.0,0.0,5.0,0.0,0.0,5.0,5.0,Experienced
333,0.0,1.0,56.0,1.0,0.0,0.0,1.0,4.0,5.0,Young
334,0.0,0.0,36.0,1.0,3.0,10.0,0.0,2.0,5.0,Spender
335,0.0,0.0,30.0,0.0,5.0,8.0,0.0,3.0,5.0,Spender
336,1.0,0.0,19.0,0.0,5.0,1.0,0.0,5.0,5.0,Experienced
337,1.0,0.0,27.0,1.0,5.0,0.0,0.0,2.0,5.0,Experienced
338,0.0,0.0,38.0,1.0,1.0,14.0,0.0,1.0,5.0,Spender
339,1.0,1.0,46.0,1.0,0.0,8.0,1.0,2.0,5.0,Spender
340,1.0,0.0,29.0,1.0,0.0,3.0,0.0,1.0,5.0,Experienced
341,1.0,1.0,51.0,0.0,3.0,1.0,1.0,4.0,6.0,Young
342,1.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0,5.0,Young
343,0.0,1.0,69.0,1.0,2.0,1.0,0.0,1.0,2.0,Young
344,0.0,0.0,26.0,0.0,5.0,1.0,0.0,8.0,6.0,Experienced
345,0.0,1.0,83.0,1.0,7.0,0.0,0.0,3.0,5.0,Young
346,0.0,0.0,39.0,1.0,5.0,9.0,0.0,1.0,5.0,Spender
347,1.0,1.0,35.0,1.0,0.0,9.0,0.0,1.0,5.0,Spender
348,1.0,1.0,19.0,0.0,8.0,2.0,2.0,5.0,5.0,Young
349,0.0,1.0,60.0,1.0,0.0,0.99,2.0,4.0,5.0,Young
350,1.0,1.0,35.0,1.0,0.0,1.4000833333333336,1.0,4.0,5.0,Young
351,0.0,0.0,53.0,1.0,2.0,0.6201666666666665,0.0,1.0,5.0,Experienced
352,0.0,1.0,86.0,0.0,7.0,2.8531974969474962,0.0,1.2211666666666665,5.0,Young
353,0.0,0.0,29.0,0.0,5.0,1.0,0.0,3.0,5.0,Experienced
354,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,5.0,Experienced
355,1.0,0.0,36.0,1.0,2.0,8.0,0.0,1.0,5.0,Spender
356,0.0,0.0,22.0,0.0,6.0,0.0,0.0,4.0,5.0,Experienced
357,1.0,0.0,19.0,0.0,8.0,0.0,0.0,5.0,5.0,Experienced
358,0.0,1.0,20.0,1.0,7.0,1.0,1.0,3.0,2.0,Experienced
359,1.0,0.0,43.0,1.0,5.0,3.0,0.0,3.0,5.0,Experienced
360,0.0,0.0,42.0,1.0,0.0,3.33802380952381,0.0,3.0,5.0,Experienced
361,1.0,0.0,43.0,1.0,3.0,1.0,0.0,2.0,3.0,Experienced
362,0.0,1.0,50.0,1.0,2.0,4.0,2.0,3.0,5.0,Young
363,1.0,0.0,25.0,1.0,3.0,1.0,0.0,2.0,5.0,Experienced
364,1.0,1.0,61.0,0.0,0.0,1.0,2.0,2.0,5.0,Young
365,0.0,1.0,28.0,1.0,5.0,0.0,1.0,2.0,5.0,Young
366,1.0,0.0,38.0,1.0,0.0,1.0,0.0,1.0,5.0,Experienced
367,1.0,0.0,25.0,0.0,4.0,12.0,0.0,3.0,5.0,Spender
368,0.0,0.0,18.0,0.0,5.0,9.0,0.0,5.0,3.0,Spender
369,1.0,1.0,43.0,1.0,3.0,1.0,1.0,5.0,4.0,Young
370,0.0,0.0,27.0,1.0,0.0,8.0,0.0,1.0,5.0,Spender
371,0.0,0.0,60.0,1.0,3.0,1.0,0.0,2.0,5.0,Young
372,1.0,1.0,75.0,1.0,7.0,2.0,0.0,1.0,5.0,Young
373,0.0,0.0,31.0,0.0,1.0,2.5385000000000004,0.0,4.0,5.0,Experienced
374,1.0,0.0,23.0,0.0,1.0,6.0,0.0,4.0,1.0,Experienced
375,1.0,0.0,36.0,1.0,0.0,8.0,0.0,1.0,5.0,Spender
376,1.0,0.0,30.0,0.0,1.0,1.0,0.0,1.0,2.0,Experienced
377,1.0,1.0,56.0,0.0,0.0,1.0,1.0,2.0,5.0,Young
378,0.0,1.0,52.0,1.0,0.0,2.0,0.0,2.0,5.0,Young
379,1.0,1.0,39.0,1.0,3.0,0.0,0.0,1.0,5.0,Young
380,0.0,0.0,35.0,0.0,0.0,5.0,0.0,1.0,5.0,Spender
381,1.0,1.0,33.0,0.0,2.0,0.0,1.0,2.0,5.0,Young
382,0.0,0.0,25.0,1.0,0.0,0.0,0.0,6.0,5.0,Experienced
383,0.0,1.0,27.0,1.0,0.0,0.0,1.0,2.0,3.0,Young
384,1.0,1.0,35.0,1.0,0.0,1.0,2.0,3.0,5.0,Young
385,0.0,1.0,41.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
386,0.0,1.0,49.0,1.0,0.0,0.37563281163281176,1.0,3.0,6.0,Young
387,0.0,1.0,46.0,0.0,0.0,8.0,1.0,2.0,5.0,Spender
388,0.0,0.0,31.0,0.0,5.0,3.7523333333333335,0.0,2.0,5.0,Experienced
389,1.0,0.0,49.0,1.0,1.0,3.1623333333333337,0.0,1.0,5.0,Experienced
390,0.0,0.0,26.0,1.0,0.0,9.0,0.0,1.0,5.0,Spender
391,1.0,1.0,43.0,1.0,1.0,13.0,2.0,2.0,5.0,Spender
392,0.0,1.0,30.0,1.0,0.0,8.0,0.0,4.0,5.0,Spender
393,0.0,1.0,70.0,1.0,0.0,1.0,1.0,4.0,5.0,Young
394,0.0,0.0,28.0,1.0,0.0,5.934726190476189,0.0,1.0,5.0,Spender
395,0.0,1.0,89.0,0.0,7.0,3.0,2.0,1.0,5.0,Young
396,0.0,1.0,42.0,0.0,6.0,6.0,2.0,4.0,5.0,Young
397,0.0,1.0,37.0,1.0,3.0,6.0,1.0,3.0,3.0,Spender
398,1.0,1.0,29.0,0.0,4.0,1.0,1.0,3.0,5.0,Young
399,0.0,1.0,68.0,1.0,0.0,1.0,2.0,2.0,5.0,Young
400,0.0,0.0,25.0,0.0,2.0,1.0,0.0,1.0,3.0,Experienced
401,1.0,0.0,29.0,0.0,5.0,1.0,0.0,4.069452380952382,5.0,Experienced
402,0.0,1.0,48.0,1.0,1.0,0.0,0.0,2.0,5.0,Young
403,0.0,1.0,51.0,1.0,1.0,1.0,1.0,3.0,0.0,Young
404,0.0,1.0,40.0,1.0,2.0,1.0,2.0,5.0,1.0,Young
405,1.0,1.0,47.0,1.0,0.0,0.0,1.0,6.0,6.0,Young
406,1.0,1.0,39.0,1.0,4.0,4.032190476190476,2.0,3.0,5.0,Young
407,1.0,1.0,35.0,1.0,4.0,1.0,1.0,4.0,5.0,Young
408,0.0,0.0,19.0,0.0,5.0,2.0,0.0,3.0,5.0,Experienced
409,0.0,0.0,21.0,0.0,5.0,7.0,0.0,3.627095238095238,5.0,Spender
410,1.0,1.0,46.0,1.0,3.0,0.0,1.0,3.0,3.0,Young
411,1.0,1.0,86.0,1.0,7.0,0.0,0.0,1.0,5.0,Young
412,1.0,1.0,66.0,1.0,0.0,0.0,2.0,2.0,5.0,Young
413,1.0,0.0,42.0,0.0,8.0,1.0,0.0,5.0,3.0,Experienced
414,0.0,1.0,73.0,1.0,7.0,1.0,2.0,2.0,5.0,Young
415,1.0,1.0,72.0,0.0,2.0,1.0,0.0,1.0,5.0,Young
416,1.0,1.0,53.0,1.0,0.0,0.0,0.0,3.0,5.0,Young
417,0.0,1.0,39.0,1.0,0.0,8.0,1.0,2.0,5.0,Spender
418,0.0,0.0,27.0,0.0,6.0,9.0,0.0,1.0,5.0,Spender
419,1.0,1.0,63.0,0.0,3.0,1.0,1.0,4.596,5.0,Young
420,0.0,0.0,23.0,0.0,5.0,1.0,0.0,3.0,3.0,Experienced
421,0.0,0.0,30.0,1.0,3.0,0.0,0.0,4.0,5.0,Experienced
422,0.0,1.0,39.0,1.0,0.0,5.0,1.0,2.0,5.0,Spender
423,1.0,1.0,26.0,1.0,0.0,1.0,1.0,3.0,5.0,Young
424,0.0,1.0,50.0,1.0,3.0,7.0,0.0,3.0,5.0,Spender
425,0.0,1.0,45.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
426,0.0,0.0,62.0,0.0,3.0,2.0,0.0,1.0,5.0,Young
427,0.0,0.0,27.0,1.0,1.0,1.0,0.0,3.0,5.0,Experienced
428,1.0,1.0,57.0,1.0,3.0,1.0,0.0,1.9554722222222218,5.0,Young
429,0.0,1.0,30.0,0.0,2.0,1.0,1.0,7.0,3.0,Experienced
430,1.0,0.0,32.0,0.0,5.0,7.0,0.0,4.0,2.0,Spender
431,1.0,0.0,18.0,0.0,4.0,0.6815674603174603,0.0,5.0,3.0,Experienced
432,1.0,0.0,47.0,0.0,0.0,3.0,0.0,3.0,4.0,Experienced
433,0.0,0.0,32.0,1.0,0.0,4.0,0.0,4.0,1.0,Experienced
434,0.0,1.0,32.0,0.0,2.0,5.0,0.0,3.0,0.0,Experienced
435,1.0,1.0,67.0,1.0,1.0,1.0,1.0,4.0,5.0,Young
436,0.0,1.0,77.0,1.0,7.0,0.0,2.0,2.0,5.0,Young
437,1.0,1.0,79.0,0.0,9.0,0.0,1.0,2.0,4.13,Young
438,1.0,0.0,31.0,0.0,3.0,1.0,0.0,1.0,3.0,Experienced
439,1.0,1.0,42.0,1.0,0.0,0.0,0.0,3.0,3.0,Experienced
440,0.0,0.0,18.0,0.0,9.0,0.0,0.0,6.0,5.0,Experienced
441,1.0,1.0,50.0,1.0,0.0,1.0,1.0,4.0,1.0,Young
442,1.0,1.0,71.0,1.0,0.0,0.0,1.0,5.0,5.0,Young
443,0.0,1.0,72.0,0.0,7.0,1.0,0.0,3.0,5.0,Young
444,1.0,1.0,47.0,1.0,0.0,0.6630000000000001,0.0,3.0,5.0,Young
445,1.0,1.0,45.0,1.0,0.0,9.0,1.0,2.0,5.0,Spender
446,0.0,0.0,40.0,0.0,2.0,9.0,0.0,5.0,3.0,Spender
447,0.0,0.0,36.0,1.0,2.0,4.0,0.0,1.0,5.0,Spender
448,0.0,0.0,42.0,1.0,0.0,5.917151492298553,0.0,1.0,5.0,Spender
449,1.0,0.0,30.0,0.0,5.0,4.0,0.0,4.0,5.0,Experienced
450,0.0,0.0,29.0,1.0,5.0,2.0,0.0,4.0,3.0,Experienced
451,1.0,0.0,28.0,1.0,2.0,0.0,0.0,5.0,3.0,Experienced
452,1.0,0.0,22.0,0.0,5.0,0.4632878787878788,0.0,2.0,5.0,Experienced
453,1.0,1.0,85.0,0.0,7.0,0.49032142857142846,0.0,1.0,5.0,Young
454,0.0,1.0,40.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
455,0.0,1.0,52.0,1.0,0.0,14.0,1.0,2.0,5.0,Spender
456,1.0,1.0,47.0,1.0,0.0,0.0,0.0,1.3832619047619048,5.0,Young
457,1.0,0.0,26.0,0.0,0.0,6.0,0.0,6.0,4.0,Experienced
458,0.0,0.0,55.0,1.0,8.0,3.0,0.0,1.0,5.0,Experienced
459,0.0,0.0,20.0,0.0,1.0,4.0,0.0,4.0,5.0,Experienced
460,0.0,1.0,87.0,1.0,7.0,0.0,2.0,2.0,5.0,Young
461,1.0,0.0,28.0,0.0,5.0,0.0,0.0,2.0,3.0,Experienced
462,1.0,0.0,38.0,0.0,0.0,2.0,0.0,2.0,2.0,Experienced
463,1.0,1.0,42.0,0.0,3.0,1.0,0.0,2.0,3.0,Experienced
464,1.0,1.0,42.0,0.0,8.0,0.0,2.0,6.0,3.0,Young
465,0.0,0.0,29.0,0.0,2.0,1.0,0.0,4.0,5.0,Experienced
466,1.0,0.0,32.0,1.0,1.0,0.0,0.0,4.0,5.0,Experienced
467,1.0,1.0,38.0,0.0,4.0,3.7144999999999997,2.0,5.0,3.0,Young
468,0.0,1.0,59.0,0.0,0.0,1.0,2.0,2.0,5.0,Young
469,1.0,0.0,22.0,0.0,5.0,0.0,0.0,2.0,2.0,Experienced
470,0.0,0.0,26.0,0.0,6.0,9.0,0.0,3.359166666666667,3.0,Spender
471,0.0,1.0,78.0,1.0,0.0,1.0,2.0,2.0,5.0,Young
472,0.0,0.0,32.0,1.0,5.0,0.0,0.0,3.0,3.0,Experienced
473,1.0,1.0,37.0,1.0,0.0,0.0,1.0,4.0,6.0,Young
474,1.0,1.0,37.0,1.0,5.0,1.0,2.0,4.0,5.0,Young
475,1.0,0.0,67.0,0.0,7.0,0.69,0.0,2.0,5.0,Young
476,1.0,1.0,47.0,0.0,0.0,0.0,2.0,4.0,5.0,Young
477,0.0,1.0,68.0,1.0,7.0,0.0,2.0,2.0,5.0,Young
478,1.0,0.0,30.0,1.0,5.0,3.0,0.0,5.0,0.0,Experienced
479,0.0,1.0,48.0,1.0,3.0,2.0,0.0,1.0,0.0,Experienced
480,0.0,0.0,43.0,1.0,0.0,6.0,0.0,1.0,5.0,Spender
481,1.0,1.0,33.0,1.0,5.0,9.0,0.0,2.0,5.0,Spender
482,1.0,1.0,31.0,0.0,5.0,0.0,1.0,5.0,3.0,Experienced
483,1.0,1.0,32.0,1.0,5.0,1.0,0.0,2.0,5.0,Experienced
484,0.0,0.0,21.0,0.0,5.0,1.0,0.0,4.0,1.0,Experienced
485,0.0,0.0,29.0,0.0,6.0,2.0,0.0,4.0,2.0,Experienced
486,0.0,1.0,35.0,1.0,0.0,1.0,0.0,2.0,3.0,Experienced
487,1.0,1.0,46.0,0.0,0.0,0.0,0.0,3.0,3.0,Experienced
488,0.0,1.0,38.0,1.0,0.0,9.0,2.0,2.0,1.0,Spender
489,0.0,0.0,32.0,1.0,5.0,1.0,0.0,3.0,5.0,Experienced
490,0.0,0.0,28.0,1.0,0.0,3.0,0.0,7.0,1.0,Experienced
491,0.0,1.0,68.0,1.0,7.0,3.0,0.0,1.0,5.0,Young
492,0.0,1.0,45.0,1.0,0.0,4.0,0.0,1.0,5.0,Spender
493,1.0,1.0,58.0,1.0,0.0,0.0,1.0,3.0,6.0,Young
494,1.0,0.0,28.0,0.0,3.0,1.0,0.0,2.0,6.0,Experienced
495,0.0,0.0,32.0,0.0,5.0,12.0,0.0,3.0,5.0,Spender
496,1.0,0.0,30.0,1.0,1.0,1.0,0.0,1.0,2.0,Experienced
497,0.0,1.0,42.0,0.0,6.0,3.0,1.0,4.0,5.0,Young
498,1.0,0.0,22.0,0.0,9.0,1.9525,0.0,6.0,0.0,Experienced
499,1.0,0.0,41.0,1.0,0.0,3.908329365079365,0.0,3.0,5.0,Experienced
500,0.0,0.0,18.0,0.0,5.0,6.0,0.0,4.0,6.0,Spender
501,0.0,1.0,29.0,1.0,5.0,8.0,0.0,3.0,2.0,Spender
502,0.0,0.0,33.0,1.0,5.0,0.0,0.0,3.0,5.0,Experienced
503,1.0,0.0,47.0,0.0,0.0,1.0,0.0,2.3040000000000003,3.0,Experienced
504,0.0,1.0,57.0,1.0,1.0,1.0,0.0,2.0,6.0,Young
505,1.0,1.0,36.0,1.0,4.0,1.0,0.0,3.0,5.0,Experienced
506,1.0,1.0,57.0,1.0,4.0,1.0,2.0,3.0,5.0,Young
507,1.0,0.0,18.0,0.0,5.0,1.0,0.0,2.0,5.0,Experienced
508,1.0,1.0,52.0,1.0,0.0,1.0,1.0,5.0,3.0,Young
509,1.0,1.0,52.0,1.0,0.0,1.0,1.0,6.0,5.0,Young
510,1.0,0.0,51.0,0.65,0.0,6.0,0.0,4.0,3.0,Spender
511,0.0,1.0,37.0,1.0,3.0,0.0,1.0,2.0,0.0,Young
512,1.0,0.0,36.0,1.0,8.0,0.0,0.0,1.0,5.0,Experienced
513,0.0,0.0,29.0,1.0,5.0,9.0,0.0,3.0,3.0,Spender
514,1.0,1.0,45.0,1.0,0.0,1.0,1.0,4.0,2.0,Young
515,1.0,0.0,61.0,1.0,0.0,0.0,0.0,1.0,5.0,Young
516,1.0,1.0,52.0,1.0,3.0,1.0,1.0,4.0,5.0,Young
517,0.0,1.0,49.0,1.0,6.0,14.0,0.0,1.0,5.0,Spender
518,1.0,1.0,40.0,1.0,3.0,1.12,1.0,2.0,3.0,Young
519,0.0,0.0,31.0,0.0,5.0,1.0,0.0,5.0,3.0,Experienced
520,1.0,1.0,42.0,0.0,3.0,1.0,0.0,3.0,3.0,Experienced
521,1.0,1.0,51.0,1.0,2.0,1.0,1.0,5.0,5.0,Young
522,0.0,0.0,42.0,1.0,5.0,8.0,0.0,1.0,6.0,Spender
523,1.0,0.0,29.0,1.0,1.0,1.0,0.0,4.0,5.0,Experienced
524,0.0,0.0,33.0,1.0,5.0,8.0,0.0,1.0,3.0,Spender
525,1.0,0.0,27.0,1.0,5.0,0.9933333333333333,0.0,3.0,5.0,Experienced
526,0.0,0.0,21.0,0.0,5.0,0.0,0.0,4.0,1.0,Experienced
527,1.0,1.0,35.0,0.0,0.0,9.0,1.0,3.0,5.0,Spender
528,0.0,0.0,42.0,1.0,1.0,0.0,0.0,1.0,5.0,Experienced
529,0.0,0.0,41.0,1.0,0.0,2.0,0.0,1.0,5.0,Experienced
530,1.0,0.0,39.0,1.0,0.0,0.0,0.0,3.0,5.0,Experienced
531,0.0,0.0,28.0,0.0,1.0,14.0,0.0,1.0,5.0,Spender
532,0.0,1.0,45.0,1.0,2.0,3.0,1.0,3.805,2.0,Young
533,0.0,1.0,61.0,1.0,1.0,1.0,1.0,2.0,5.0,Young
534,1.0,1.0,62.0,1.0,0.0,0.0,1.0,4.0,5.0,Young
535,1.0,1.0,65.0,1.0,3.0,1.0,1.0,2.0,5.0,Young
536,1.0,1.0,45.0,1.0,1.0,1.0,1.0,2.0,2.0,Young
537,0.0,1.0,26.0,1.0,2.0,9.0,0.0,2.0,5.0,Spender
538,0.0,0.0,25.0,1.0,0.0,4.0,0.0,5.0,5.0,Experienced
539,0.0,1.0,45.0,1.0,0.0,1.0,1.0,4.0,6.0,Young
540,1.0,1.0,43.0,0.0,4.0,0.0,2.0,4.0,5.0,Young
541,1.0,1.0,49.0,1.0,4.0,1.0,2.0,3.0,5.0,Young
542,1.0,1.0,55.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
543,0.0,0.0,37.0,1.0,0.0,3.0,0.0,1.0,5.0,Experienced
544,1.0,1.0,65.0,1.0,3.0,1.0,2.0,2.0,5.0,Young
545,0.0,0.0,32.0,0.0,9.0,10.0,0.0,5.0,5.0,Spender
546,0.0,0.0,39.0,0.0,2.0,0.0,0.0,3.0,3.0,Experienced
547,0.0,1.0,40.0,1.0,0.0,2.0,1.0,2.0,5.0,Young
548,1.0,1.0,72.0,1.0,3.0,1.0,1.0,3.0,5.0,Young
549,0.0,0.0,38.0,0.0,6.0,5.0,0.0,1.0,1.0,Experienced
550,1.0,0.0,26.0,0.0,8.0,0.0,0.0,5.0,5.0,Experienced
551,1.0,0.0,30.0,1.0,1.0,1.0,0.0,3.0,3.0,Experienced
552,1.0,1.0,51.0,1.0,6.0,1.0,0.0,2.44,3.0,Young
553,1.0,0.0,57.0,1.0,8.0,1.0,0.0,4.0,6.0,Experienced
554,0.0,0.0,31.0,1.0,5.0,1.0,0.0,1.0,5.0,Experienced
555,1.0,0.0,39.0,1.0,0.0,0.0,0.0,1.0,5.0,Experienced
556,0.0,0.0,30.0,0.0,2.0,0.0,0.0,4.0,3.0,Experienced
557,0.0,1.0,43.0,0.0,0.0,0.0,1.0,3.0,3.0,Young
558,1.0,0.0,27.0,1.0,5.0,8.0,0.0,1.0,2.0,Spender
559,0.0,1.0,46.0,0.0,0.0,0.0,1.0,4.0,2.0,Young
560,1.0,1.0,43.0,0.0,0.0,1.0,0.0,2.0,5.0,Experienced
561,1.0,1.0,69.0,1.0,7.0,0.8693333333333332,0.0,1.0,4.86,Young
562,1.0,1.0,28.0,0.0,3.0,8.0,1.0,4.0,6.0,Spender
563,1.0,0.0,43.0,1.0,3.0,9.0,0.0,1.0,5.0,Spender
564,0.0,0.0,27.0,0.0,5.0,6.463333333333334,0.0,5.0,6.0,Spender
565,0.0,0.0,28.0,1.0,5.0,1.0,0.0,3.0,5.0,Experienced
566,1.0,0.0,33.0,0.0,0.0,2.9618333333333338,0.0,4.0,5.0,Experienced
567,0.0,0.0,30.0,0.0,2.0,0.0,0.0,1.0,4.7025,Experienced
568,1.0,0.0,58.0,0.0,5.0,4.0,0.0,2.0,5.0,Experienced
569,0.0,0.0,38.0,1.0,2.0,8.0,0.0,4.0,5.0,Spender
570,0.0,0.0,31.0,1.0,0.0,1.0,0.0,4.0,5.0,Experienced
571,1.0,1.0,32.0,0.0,4.0,4.0,1.0,5.0,3.0,Experienced
572,1.0,1.0,45.0,1.0,0.0,4.0,1.0,4.0,5.0,Young
573,1.0,1.0,66.0,1.0,0.0,1.0,0.0,3.0,5.0,Young
574,0.0,1.0,51.0,1.0,0.0,1.0,1.0,3.0,5.0,Young
575,0.0,1.0,59.0,1.0,0.0,3.996626984126983,1.0,2.0,5.0,Young
576,0.0,0.0,40.0,1.0,2.0,2.8666666666666667,0.0,1.0,2.0,Experienced
577,1.0,1.0,46.0,1.0,0.0,11.0,1.0,5.0,5.0,Spender
578,1.0,0.0,20.0,0.0,5.0,1.0,0.0,6.0,3.0,Experienced
579,0.0,1.0,84.0,0.0,7.0,1.0,2.0,2.0,5.0,Young
580,0.0,0.0,41.0,1.0,8.0,0.9716666666666667,0.0,1.0,5.0,Experienced
581,1.0,1.0,51.0,0.0,0.0,1.3109314574314574,1.0,3.0,5.0,Young
582,1.0,1.0,57.0,1.0,3.0,8.0,1.0,5.0,1.0,Spender
583,0.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,5.0,Experienced
584,1.0,0.0,25.0,0.0,8.0,3.0,0.0,3.0,4.0,Experienced
585,1.0,1.0,55.0,1.0,0.0,0.8333333333333333,1.0,3.0,3.0,Young
586,0.0,1.0,56.0,1.0,4.0,1.9466666666666665,2.0,4.0,0.0,Young
587,1.0,1.0,77.0,1.0,7.0,1.0,0.0,1.0,5.0,Young
588,1.0,1.0,30.0,1.0,5.0,1.0,0.0,2.0,5.0,Experienced
589,1.0,0.0,23.0,0.0,5.0,6.0,0.0,5.0,3.0,Experienced
590,0.0,0.0,43.0,1.0,0.0,2.0,0.0,4.0,5.0,Experienced
591,1.0,0.0,39.0,1.0,3.0,5.0,0.0,1.0,5.0,Spender
592,1.0,1.0,29.0,0.0,4.0,1.0,2.0,2.0,5.0,Young
593,1.0,1.0,37.0,1.0,1.0,3.133890331890332,0.0,2.0,5.0,Experienced
594,0.0,1.0,45.0,0.0,2.0,2.0,0.0,2.0,5.0,Experienced
595,1.0,1.0,48.0,0.0,4.0,2.0,2.0,2.0,1.0,Young
596,1.0,1.0,27.0,0.0,3.0,0.0,1.0,4.0,5.0,Experienced
597,0.0,1.0,60.0,0.0,3.0,9.0,0.0,4.0,2.0,Spender
598,1.0,1.0,45.0,1.0,3.0,4.0,1.0,3.0,1.0,Young
599,1.0,0.0,31.0,1.0,5.0,6.076821428571428,0.0,1.0,5.0,Spender
600,1.0,0.0,33.0,0.0,1.0,1.0,0.0,4.0,3.0,Experienced
601,1.0,1.0,18.0,0.0,9.0,6.0,2.0,4.0,2.0,Spender
602,0.0,1.0,48.0,1.0,0.0,2.814904761904762,1.0,3.0,5.0,Young
603,0.0,1.0,83.0,0.0,7.0,0.49231074481074477,0.0,2.0,5.0,Young
604,1.0,1.0,57.0,1.0,4.0,2.2413333333333334,0.0,4.0,1.0,Experienced
605,1.0,0.0,26.0,1.0,5.0,2.2840000000000003,0.0,3.0,0.0,Experienced
606,1.0,1.0,51.0,1.0,0.0,8.0,0.0,5.0,5.0,Spender
607,1.0,1.0,67.0,0.0,4.0,2.0,2.0,1.0,5.0,Young
608,1.0,1.0,38.0,1.0,0.0,9.0,1.0,2.0,5.0,Spender
609,0.0,0.0,40.0,1.0,1.0,0.0,0.0,1.0,5.0,Experienced
610,0.0,1.0,45.0,1.0,0.0,5.0,1.0,2.0,5.0,Young
611,1.0,1.0,48.0,1.0,0.0,0.0,1.0,4.0,5.0,Young
612,0.0,1.0,69.0,0.0,7.0,0.0,1.0,2.0,5.0,Young
613,1.0,0.0,21.0,0.0,5.0,9.0,0.0,5.0,5.0,Spender
614,0.0,1.0,48.0,0.0,2.0,1.0,2.0,3.03,5.0,Young
615,0.0,0.0,18.0,0.0,5.0,3.0352857142857137,0.0,3.0,2.0,Experienced
616,1.0,1.0,72.0,1.0,0.0,0.0,0.0,3.0,3.0,Young
617,1.0,1.0,85.0,0.0,7.0,0.49032142857142846,0.0,1.0,5.0,Young
618,0.0,0.0,21.0,0.0,8.0,1.0,0.0,5.0,3.0,Experienced
619,0.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,3.0,Young
620,0.0,0.0,37.0,1.0,3.0,6.0,0.0,1.4833333333333332,5.0,Spender
621,1.0,0.0,28.0,0.0,5.0,1.0,0.0,5.0,3.0,Experienced
622,1.0,1.0,55.0,1.0,3.0,1.0,0.0,2.0,5.0,Young
623,0.0,0.0,56.0,1.0,0.0,0.0,0.0,2.0,5.0,Experienced
624,1.0,1.0,50.0,1.0,1.0,1.0,0.0,2.0,5.0,Young
625,1.0,0.0,21.0,0.0,5.0,1.0,0.0,4.0,5.0,Experienced
626,1.0,0.0,18.0,0.0,5.0,0.0,0.0,6.0,5.0,Experienced
627,1.0,1.0,68.0,1.0,7.0,0.0,2.0,2.0,5.0,Young
628,1.0,1.0,47.0,1.0,0.0,13.0,0.0,1.0,5.0,Spender
629,1.0,1.0,75.0,0.0,7.0,1.0,2.0,2.0,5.0,Young
630,1.0,1.0,50.0,1.0,0.0,3.0,1.0,4.0,1.0,Young
631,1.0,0.0,31.0,1.0,5.0,0.0,0.0,4.0,5.0,Experienced
632,0.0,0.0,30.0,1.0,0.0,0.0,0.0,3.0,5.0,Experienced
633,0.0,1.0,41.0,1.0,0.0,0.0,0.0,4.0,5.0,Experienced
634,1.0,1.0,41.0,0.4,4.0,6.0,2.0,2.0,2.0,Young
635,0.0,1.0,35.0,0.0,5.0,2.0,0.0,1.0,5.0,Experienced
636,1.0,1.0,37.0,1.0,5.0,0.0,0.0,1.0,5.0,Experienced
637,1.0,1.0,60.0,1.0,3.0,0.0,0.0,3.097583333333334,5.0,Young
638,1.0,1.0,50.0,1.0,1.0,0.0,1.0,3.0,5.0,Young
639,1.0,1.0,36.0,1.0,0.0,0.0,1.0,2.0,5.0,Young
640,0.0,0.0,26.0,0.0,8.0,3.0,0.0,3.0,2.0,Experienced
641,1.0,1.0,62.0,0.0,9.0,7.0,2.0,2.0,5.0,Young
642,1.0,0.0,22.0,0.0,5.0,0.0,0.0,4.0,3.0,Experienced
643,0.0,0.0,19.0,0.0,5.0,0.0,0.0,3.0,5.0,Experienced
644,0.0,1.0,45.0,1.0,0.0,0.0,1.0,5.0,5.0,Young
645,0.0,0.0,31.0,0.0,1.0,0.0,0.0,4.0,5.0,Experienced
646,1.0,1.0,56.0,1.0,0.0,0.0,1.0,3.0,3.0,Young
647,0.0,1.0,62.0,0.82,7.0,8.0,0.0,5.0,5.0,Spender
648,0.0,0.0,25.0,1.0,5.0,1.0,0.0,3.0,5.0,Experienced
649,0.0,1.0,73.0,1.0,7.0,1.0,0.0,1.0,5.0,Young
650,1.0,1.0,62.0,1.0,1.0,1.0,1.0,4.0,2.0,Young
651,1.0,1.0,46.0,0.0,3.0,0.0,1.0,3.0,5.0,Young
652,0.0,1.0,51.0,1.0,0.0,2.33,0.0,1.84,2.0,Young
653,1.0,1.0,25.0,1.0,4.0,1.0,2.0,2.0,5.0,Young
654,1.0,1.0,66.0,0.8953333333333334,4.0,0.0,2.0,2.0,5.0,Young
