Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK56,OUT027,5134.494537946194
FDK58,OUT017,1671.6580889011746
NCJ42,OUT035,1695.3507876261756
FDZ34,OUT027,5163.452839374854
FDA52,OUT018,2588.7571521173954
NCR29,OUT013,911.6018434335451
FDT48,OUT035,3282.042965817406
DRJ51,OUT019,720.8260593131027
NCS54,OUT046,2886.132039626772
FDV01,OUT035,2446.4373163994524
DRG51,OUT027,4237.221227642984
NCG42,OUT013,2145.710739116634
FDA51,OUT049,1905.3655514218394
FDV19,OUT010,359.8948023781541
NCT18,OUT045,3088.043895820693
NCS41,OUT045,3087.2100324076473
FDO03,OUT046,3725.7918437448034
FDL12,OUT010,361.79791445411104
FDY37,OUT010,610.0096877418672
FDI58,OUT049,1493.758557111654
FDT28,OUT018,2195.8766360096524
NCC42,OUT010,481.6749686687033
FDO01,OUT017,2030.9678204847564
FDJ02,OUT013,2470.8895409280854
FDQ04,OUT018,586.2265807684992
DRL47,OUT013,2089.3737283948576
FDZ32,OUT035,1681.0029191710141
FDC35,OUT035,3607.905604161218
FDX14,OUT045,1143.095238645899
FDZ35,OUT013,1646.6138053084323
FDL14,OUT013,2454.879682127868
FDO04,OUT049,923.5367610067248
DRK11,OUT017,2485.5431799045455
FDB44,OUT018,3119.36123051913
FDZ50,OUT049,3176.2712452232795
FDI12,OUT027,2292.8579310169034
FDU43,OUT017,3872.505073444377
FDD58,OUT010,568.9273182826302
FDB27,OUT017,3194.9823658007003
FDB04,OUT018,1118.1919439398455
NCO17,OUT013,1918.7976756441517
FDL12,OUT017,926.8926262882478
DRJ13,OUT049,2629.0205000101464
FDD57,OUT045,1483.8625442844295
FDW19,OUT035,1829.2023398455397
DRD27,OUT018,1380.7928799870601
FDH27,OUT027,3979.872530264729
NCW30,OUT027,5208.903902557441
FDR40,OUT018,1085.8283570670658
FDG05,OUT013,2570.005694166188
NCY41,OUT019,260.2751946430855
FDI38,OUT018,3038.343854293692
FDR20,OUT046,650.3973627598443
FDE09,OUT017,1669.727789576456
FDN50,OUT019,391.78957746086473
DRF27,OUT045,2405.7499925278457
DRF51,OUT013,657.0007041872296
NCO02,OUT019,256.667897826278
FDB51,OUT027,1572.8501781171908
FDJ50,OUT013,903.7077864805578
FDN52,OUT013,1361.5895733723391
FDX14,OUT013,1300.5403864759
FDT27,OUT019,732.5979223979256
FDV10,OUT013,658.9763431931407
FDU33,OUT046,717.7025509789465
FDU58,OUT046,3084.169479665292
NCP42,OUT027,5217.771102527691
FDL51,OUT027,5165.2571360775655
DRH15,OUT027,1201.4593001970586
FDU16,OUT017,1370.4326349776686
FDW15,OUT017,2474.058695881673
FDQ44,OUT045,1925.6597368166438
NCI06,OUT027,4870.492438570342
DRK23,OUT019,735.88839190566
FDC28,OUT035,1676.4572773979453
NCY17,OUT019,258.9251755831591
NCV05,OUT018,2216.1742788049555
FDM34,OUT019,230.92906731104688
DRD60,OUT027,5142.439423060938
FDT38,OUT046,1338.1779334830157
FDQ57,OUT018,2207.169910928792
FDE59,OUT027,1057.6520365791762
NCM43,OUT046,2620.6979830097243
DRI51,OUT049,2908.1663240404937
NCG30,OUT017,2035.3731154162115
NCK54,OUT035,1973.6612109154441
FDQ16,OUT019,367.832883509845
FDI36,OUT013,3082.1666283440927
FDX16,OUT027,3984.3871922383364
FDA34,OUT046,2876.2917356323846
FDJ48,OUT018,3196.87295257041
FDU47,OUT035,2118.55777630986
FDS39,OUT046,2133.1435891223596
FDD11,OUT046,3727.953247213905
FDM16,OUT027,1894.0955647399544
FDU56,OUT018,2920.4081506947073
FDQ32,OUT017,2068.1771378642234
DRK35,OUT013,658.9763431931407
FDA58,OUT049,3846.991118323074
DRG48,OUT019,210.25992974123417
FDT59,OUT010,994.2686172729527
FDQ31,OUT019,357.1636613445774
FDS51,OUT018,925.8800268202632
FDW32,OUT027,2242.562585203734
FDI15,OUT027,4976.196980571681
NCV30,OUT017,999.0564318051429
DRG25,OUT049,3249.916836913962
FDT02,OUT013,655.6506851273032
FDO33,OUT027,3059.310885873398
FDP38,OUT035,786.0214175457156
FDZ45,OUT035,3307.959739571444
NCA54,OUT027,4881.0094882665735
FDU33,OUT017,724.4151928926667
FDN58,OUT017,3916.762446422391
FDI05,OUT045,1183.9066915036206
FDM57,OUT019,307.99844346422964
NCS42,OUT027,2292.8579310169034
FDB57,OUT045,3736.194475748702
FDC03,OUT045,3095.614099244828
FDZ58,OUT013,2021.7783643150012
NCK29,OUT045,1997.9677035194534
NCR53,OUT045,3776.6216093819066
FDE26,OUT027,3984.3871922383364
FDU52,OUT049,2461.4070762898536
FDE41,OUT027,2200.369377784038
FDU38,OUT018,2879.5992690859207
FDA52,OUT017,2909.000946669524
FDW46,OUT046,1071.9149512024692
DRI59,OUT035,3872.4170320237863
FDT38,OUT035,1389.8647674837162
FDL33,OUT018,2901.155361583451
FDQ01,OUT027,5120.35309285409
FDJ08,OUT046,3065.4438191829986
FDQ47,OUT049,666.1014847920674
NCZ18,OUT013,3617.949616001206
FDE29,OUT017,1007.1100242997875
FDF10,OUT027,3984.5402065726885
FDC48,OUT049,1373.0503353919803
FDY58,OUT013,3822.680783802819
NCX30,OUT010,952.1358381394924
FDV11,OUT013,2867.334307249637
FDT46,OUT046,766.7481607779941
DRD01,OUT019,335.0268205632613
FDQ11,OUT013,3762.64516020518
NCM41,OUT017,1505.5950905951806
NCC55,OUT013,658.9763431931407
FDG45,OUT027,5147.537303361294
NCQ54,OUT049,2805.5341424956514
FDM34,OUT045,2023.5197562476794
FDD17,OUT019,836.5744226398293
FDN38,OUT027,5208.596789970811
FDB53,OUT018,2223.1797697290094
NCL06,OUT035,3963.5124782610815
NCV18,OUT019,299.81311388839356
FDX25,OUT013,3075.672593657864
FDB39,OUT046,905.7371624000114
FDC33,OUT049,3231.9653450927717
NCO14,OUT018,584.8765617085727
FDA58,OUT027,5128.760954413081
NCQ02,OUT017,3174.7143665532617
NCR53,OUT017,3813.585891270352
FDN52,OUT046,1383.2308107532185
FDG26,OUT046,3638.456602076314
FDE23,OUT027,1205.973962170666
DRI37,OUT013,912.5090537802477
DRH37,OUT018,2504.9055695626066
FDO01,OUT035,2069.6994669835854
FDK45,OUT049,1927.3507129802704
FDP23,OUT049,3685.328477378193
FDM33,OUT035,3642.283906702513
FDD36,OUT017,1960.777423347519
FDL56,OUT017,1384.1083144405418
FDT27,OUT010,835.901589006953
FDG52,OUT017,659.3637429160607
NCL42,OUT035,4098.297765125644
DRJ24,OUT046,3065.4438191829986
FDV38,OUT046,883.1039939528813
FDT35,OUT045,2645.2348303912013
FDY51,OUT045,3549.408023451817
FDC37,OUT017,1670.6349999231584
NCP43,OUT013,3007.1810771021005
FDO33,OUT045,1862.9927498685736
FDW04,OUT018,1803.6861000186602
NCC31,OUT046,2458.02442696841
FDK22,OUT049,3697.4775900948985
FDJ50,OUT017,924.6353968816188
FDV13,OUT017,1462.84527316594
DRL60,OUT017,2482.3984350640035
FDW03,OUT017,1669.727789576456
FDY27,OUT035,2966.155692874375
FDB39,OUT027,1450.0638394284979
FDU59,OUT045,2585.097082135264
FDZ57,OUT049,2129.2516326819546
FDO21,OUT049,3851.707322388077
FDS43,OUT018,2870.600902975529
FDU28,OUT010,441.265238243508
FDC51,OUT010,524.7625021435282
FDW16,OUT010,520.867288941932
FDP32,OUT010,477.8142225851918
FDB60,OUT019,530.1608696566773
NCQ30,OUT046,2023.45861356954
FDD26,OUT049,3231.9653450927717
FDI44,OUT045,1273.4385018864605
DRH23,OUT046,912.5090537802477
FDO44,OUT046,1754.6179248810174
FDG04,OUT046,3021.82850950213
FDM32,OUT027,2371.6344251330625
FDM09,OUT013,2709.988796045823
FDZ47,OUT013,1537.1534205631829
FDM40,OUT027,3286.2951581908846
FDY48,OUT017,1670.6349999231584
NCM30,OUT045,642.354240776042
FDX36,OUT010,812.6367376997432
DRF03,OUT017,651.2672017048443
FDN51,OUT049,4004.885452661335
FDM57,OUT049,1373.9672996587426
FDB35,OUT049,1543.6330071457576
FDY13,OUT027,2115.1575405472054
FDA37,OUT017,2116.3053911762036
NCX53,OUT017,2158.648197557928
FDD59,OUT018,1087.1783761269921
FDX10,OUT019,250.6790968475796
FDC03,OUT018,2896.6406996098435
FDW43,OUT035,4134.887321216266
FDW10,OUT046,2665.351521961071
FDY14,OUT027,5058.49836619946
FDV43,OUT045,703.9666297442938
FDO40,OUT013,2467.7447960875434
FDP46,OUT027,2291.4471627972334
NCE43,OUT019,203.8969105501519
FDD05,OUT035,2081.703129289216
FDJ60,OUT010,265.37893465773556
DRE27,OUT018,1278.9476146248053
FDO11,OUT035,4024.6601157423206
DRG11,OUT027,2700.015332030622
FDK33,OUT010,801.061811637536
DRM23,OUT045,2685.294157354948
FDJ02,OUT027,4006.124307252395
NCZ05,OUT045,1601.385442461523
NCL30,OUT013,2074.515489329485
FDZ19,OUT018,2560.5468080513356
FDM45,OUT049,2051.688050093569
FDO36,OUT046,2836.49758695781
NCK31,OUT045,741.4876180580487
DRJ37,OUT045,2407.6867297157387
FDP24,OUT018,1701.093797663043
FDF46,OUT013,1898.1695856042195
FDX46,OUT019,333.6160523435914
NCL18,OUT045,2999.338104576876
FDJ26,OUT013,3450.375022916337
FDJ07,OUT045,1864.625998529992
FDY15,OUT013,2373.6347943499027
DRG01,OUT045,1185.3941821151152
FDF58,OUT045,1038.9483855794958
FDZ14,OUT019,229.79737320118312
FDP31,OUT049,1050.20078381553
FDH45,OUT013,658.9763431931407
FDA09,OUT010,312.70504679272835
FDW31,OUT035,3258.9419874986947
FDA57,OUT046,650.3973627598443
NCE55,OUT035,2906.485375372966
FDC17,OUT019,678.6137700439009
FDC59,OUT013,1073.325719422139
FDA22,OUT013,2709.988796045823
FDK52,OUT035,3843.4218948955436
NCM26,OUT046,2395.1226485419224
NCT53,OUT035,2773.1995664057463
FDW45,OUT018,2220.2428933239325
NCI18,OUT035,3905.2555588353193
FDE38,OUT018,2351.2318364820508
FDF08,OUT019,357.1636613445774
FDY58,OUT010,941.853155723546
FDF58,OUT019,255.5333577191575
FDX39,OUT017,3652.348120091962
FDB44,OUT049,3744.8433694847176
FDF28,OUT013,2122.388832747557
FDE39,OUT013,1902.1210553392718
FDT37,OUT018,3268.1184320735033
FDZ45,OUT017,3267.8103635658595
FDO40,OUT035,2529.2634801353547
FDM57,OUT027,2198.958609564368
DRG36,OUT017,2914.7736050357107
FDY36,OUT010,316.97662570259814
DRL60,OUT027,4006.124307252395
FDS25,OUT019,342.4371026836492
DRF49,OUT027,2969.6155067997006
FDP16,OUT045,3883.3522418667903
FDS60,OUT049,2675.0849821706356
FDU15,OUT027,1056.3020175192498
FDK43,OUT046,2104.7613182594177
FDN25,OUT046,911.6018434335451
FDE53,OUT049,1658.3244330996597
FDB22,OUT013,2445.291679830515
FDE39,OUT017,1947.3382649243622
FDX35,OUT035,3899.500598971336
NCG54,OUT049,2780.843491744784
FDH27,OUT035,2478.243902678555
NCK42,OUT013,3482.0634695624535
FDS25,OUT049,1655.1057890356376
FDI10,OUT018,2560.5468080513356
FDU35,OUT035,1665.2418373308985
FDI04,OUT017,3261.884690865321
DRK23,OUT035,4066.5395935178635
FDB53,OUT019,190.73729854542253
FDY02,OUT049,3853.2072197609523
FDM60,OUT035,672.5046380348542
NCJ31,OUT010,738.7329575660635
DRP35,OUT017,2091.1995829905413
NCQ30,OUT018,1770.5656488761492
DRL11,OUT010,356.0340562946426
FDU01,OUT013,2994.605219830739
FDR39,OUT035,3014.5349069214562
FDO08,OUT046,2607.8798085434646
FDC02,OUT045,2987.9913305849063
NCZ29,OUT035,2144.1129317393707
FDF29,OUT010,500.26733884221994
FDZ23,OUT017,3197.030499288884
NCU53,OUT018,2351.2318364820508
NCW30,OUT013,3746.2829757639824
NCM26,OUT027,4006.124307252395
FDV50,OUT027,3220.8293527757687
FDW15,OUT049,2465.2678223733656
FDI35,OUT027,5198.776433782716
FDO11,OUT017,3992.2160314787616
FDN48,OUT046,1482.955139667129
NCA17,OUT049,2344.044201522601
NCN54,OUT013,1276.969724676407
FDP22,OUT013,767.5946219649533
NCB54,OUT035,2128.866006030205
FDD08,OUT045,647.7054041862132
DRM48,OUT010,332.92709755282044
FDG41,OUT027,2892.44555423067
FDE44,OUT027,1226.5259322094826
FDE26,OUT035,2471.5431245851146
NCS38,OUT013,1906.6357173128793
NCJ54,OUT018,3178.85576935101
FDI40,OUT019,358.23678571433896
FDN45,OUT018,3126.3136196919086
FDU43,OUT046,3661.527964198771
FDI04,OUT010,519.0297644606994
NCC07,OUT018,1385.3075419606675
NCC07,OUT019,371.0515275738668
NCD18,OUT045,3819.0016943280216
FDU55,OUT035,4109.665764681231
FDX59,OUT035,671.924357770062
FDR52,OUT049,3194.386111784062
NCP17,OUT013,1057.772241996067
FDQ32,OUT045,1997.8848281528728
NCT17,OUT049,3272.540108946511
FDO10,OUT049,922.1259927870549
FDE32,OUT049,645.1957305675895
FDN44,OUT045,2597.03726845009
FDH02,OUT035,1466.322559959945
FDK60,OUT013,1644.3023715911127
FDS24,OUT019,331.050449064779
FDL03,OUT010,486.13034987552606
FDB46,OUT027,5138.683664389203
FDO48,OUT049,3861.339896727082
FDZ39,OUT049,1644.7788933772654
FDT02,OUT027,1054.6962795364025
FDC50,OUT013,1531.9223793545302
FDP39,OUT035,900.0273098798709
DRG15,OUT018,855.7602880182976
FDP10,OUT018,1373.875685031883
FDF53,OUT027,4973.800739225824
FDN34,OUT045,2702.1414318104135
FDK02,OUT045,1998.8749138661558
FDC23,OUT045,2855.309756713389
FDJ10,OUT019,221.33296951554087
FDE53,OUT035,1681.0029191710141
FDR25,OUT035,3822.8399464334166
FDW50,OUT046,2604.27235691656
FDS09,OUT049,779.0478751981753
FDW49,OUT010,256.7388567332042
FDU51,OUT046,2806.471831679754
FDF28,OUT018,1832.883525858037
NCY30,OUT018,2627.843016969732
FDD44,OUT045,3864.3032825217647
FDX09,OUT017,2963.209185375383
NCF30,OUT013,2099.664635960182
FDZ50,OUT019,504.0579505024918
FDW37,OUT013,1424.4178011098043
FDD11,OUT049,3932.9837578627457
DRH39,OUT018,1005.4809869224038
FDA36,OUT049,3203.456235633584
NCG43,OUT049,1489.9390449046125
FDF02,OUT035,1666.149047677601
FDP57,OUT027,2698.604563810952
NCE42,OUT017,3207.4378151445467
NCR38,OUT027,5124.006078896514
FDP03,OUT019,234.31203517479045
FDO51,OUT035,670.5743387101355
NCQ42,OUT046,2046.6219403613943
NCM41,OUT046,1438.62125947595
FDH48,OUT027,2200.369377784038
DRF60,OUT046,3735.993089960841
FDJ27,OUT035,1666.149047677601
FDQ14,OUT013,2440.7770178569076
FDN27,OUT017,1834.8660705529558
NCQ02,OUT046,3009.568259755194
FDJ33,OUT049,2051.688050093569
FDP07,OUT027,5184.004809413671
DRE01,OUT049,3817.080298772747
FDU36,OUT045,1606.5343858502638
FDL28,OUT017,3916.061863642115
NCX53,OUT046,2100.213912098025
FDZ39,OUT013,1620.10102635402
NCP42,OUT013,3126.5733132740656
FDJ14,OUT035,1337.8789459660961
FDK04,OUT049,923.9795697199487
NCC19,OUT017,3197.377355450544
FDS09,OUT018,748.7130493482224
FDZ02,OUT046,1642.099143334825
FDD35,OUT018,1783.6219719395572
NCY42,OUT017,2485.5431799045455
FDB05,OUT045,3844.5774556384135
FDF20,OUT035,3306.6191497547493
NCO41,OUT018,1286.0650056468426
FDC40,OUT027,2111.992897633524
FDV58,OUT045,2405.887634905531
FDZ57,OUT045,2076.5183678811563
DRM35,OUT046,2912.7461915342874
DRN36,OUT018,1284.369486945115
FDQ13,OUT046,1360.6726091055768
DRO35,OUT010,543.4459349936527
NCD43,OUT035,1672.8268014577204
FDA51,OUT018,1624.692057851902
NCX17,OUT027,5154.299728985546
NCZ17,OUT049,666.1014847920674
FDR11,OUT027,4204.095062289341
FDW34,OUT049,3997.6402937096777
FDN50,OUT017,1505.5950905951806
FDS09,OUT046,768.0981798379206
FDS48,OUT018,2220.0350248884674
FDL44,OUT049,2632.670600285948
DRF48,OUT018,2884.113931059528
FDA14,OUT018,2219.52426985044
NCD30,OUT049,1543.590050221524
FDI16,OUT017,876.0805154002155
NCG06,OUT035,4061.8746625615845
DRZ24,OUT035,2035.7172873586749
NCS17,OUT045,1475.0277872667125
FDB37,OUT045,3827.5584194774087
FDE10,OUT035,2117.650565963157
FDC57,OUT045,3039.1842854870165
FDM12,OUT018,2887.97467714304
FDE24,OUT049,2111.375263751408
FDW22,OUT045,3602.731387184425
DRD01,OUT027,1441.1425193695356
NCZ18,OUT027,5102.8608999130665
FDN49,OUT045,649.0554232461396
FDR22,OUT035,1964.3770675067863
FDV08,OUT019,258.9251755831591
FDY39,OUT046,3086.4083613861303
FDV36,OUT049,2113.064513644785
FDO60,OUT045,695.999489419487
FDU04,OUT027,3247.0811297634345
FDR20,OUT027,1225.1759131495562
FDW19,OUT019,352.0332004791552
FDU40,OUT049,2507.9079629260987
FDK15,OUT045,1489.0054502249407
DRF15,OUT035,2493.855114313703
FDQ25,OUT017,2932.1177120942048
FDI48,OUT019,334.1740061813849
FDS49,OUT046,1304.147838102805
FDV22,OUT046,2588.749541332986
NCV42,OUT046,1646.6138053084323
FDX26,OUT046,3089.4619504873403
FDI33,OUT018,1196.642894093383
FDZ14,OUT049,2059.3805352111044
FDG10,OUT013,910.2518243736187
FDM38,OUT018,681.5928864029256
FDG26,OUT027,5238.744356854238
FDH46,OUT035,1681.0029191710141
FDN13,OUT018,1363.7502923609516
FDU57,OUT035,2471.5431245851146
NCI06,OUT046,2924.95333862543
FDM38,OUT045,843.2001204198474
NCG42,OUT010,452.70841439952943
FDL39,OUT045,2895.8958055021053
FDT31,OUT019,586.5988051332804
FDV59,OUT013,3503.2044280932373
FDB49,OUT035,1681.0029191710141
FDD58,OUT049,1655.1057890356376
DRN59,OUT046,718.6097613256491
FDX48,OUT049,2478.8994543219083
FDQ11,OUT049,3955.520792592059
FDY12,OUT049,879.4103585000476
FDQ11,OUT045,3847.602692596331
DRI11,OUT017,1929.7497015809029
FDY32,OUT027,4233.918924180126
FDS51,OUT045,961.3455088280979
FDR19,OUT010,415.3321026911105
DRB13,OUT018,2851.539363939379
FDS21,OUT035,1027.253937121144
FDQ40,OUT045,2871.1258356571516
NCE55,OUT013,2861.5616488834503
FDX43,OUT027,4239.691582546312
FDS12,OUT049,2107.514517667896
DRK01,OUT027,2502.054122015192
FDN25,OUT017,925.9854159415453
FDB60,OUT046,3080.394160910145
FDQ13,OUT017,1384.8966227955668
DRK13,OUT045,3086.3028220609444
DRF25,OUT018,584.8765617085727
NCD42,OUT019,258.9251755831591
FDW25,OUT045,1329.0560625425298
NCV29,OUT027,4852.4214137133
NCK42,OUT035,3607.1372106950266
DRJ13,OUT027,4209.867720655527
DRD15,OUT017,3881.5969239129104
FDM27,OUT045,2402.821281696255
FDZ50,OUT018,2880.5064794326236
FDC04,OUT046,3670.6366074758052
FDF50,OUT049,3206.8354661641197
FDP15,OUT045,3854.271880450069
FDK46,OUT035,3940.357442090748
FDZ56,OUT018,2447.5814770675133
FDY60,OUT049,2158.2633534578617
FDB10,OUT035,3966.173480292271
FDR57,OUT045,2420.4194768536336
FDU58,OUT049,3234.8754067606737
FDH02,OUT046,1437.7140491292475
FDP48,OUT013,3086.4083613861303
FDI46,OUT035,4050.659747423179
FDW56,OUT013,3081.25941799739
NCM19,OUT010,604.8005505765211
FDS50,OUT027,5186.659823285503
FDK24,OUT013,658.9763431931407
FDO36,OUT017,2953.665383410975
FDK45,OUT027,3070.855712757683
NCL05,OUT045,646.6049516123884
FDL32,OUT018,1630.113930172212
FDA28,OUT049,2123.582410842551
FDY36,OUT018,985.1173080681414
FDP32,OUT018,1803.6861000186602
FDL50,OUT046,2046.0335760377836
DRC24,OUT049,2477.9123725485915
NCS18,OUT017,1672.565299247877
FDD16,OUT017,1215.6441264491045
NCV18,OUT013,1361.5895733723391
FDX07,OUT046,3044.25862369157
NCZ05,OUT027,2700.015332030622
NCI31,OUT013,646.146651923498
FDK14,OUT049,1373.0503353919803
NCR06,OUT045,647.7054041862132
NCF54,OUT049,2924.4227047420004
DRG23,OUT010,452.32246222766173
FDD53,OUT046,659.5566234579329
NCM31,OUT027,3308.2486275344204
FDT16,OUT017,3929.3490605657407
FDR40,OUT035,1328.352809192876
DRG25,OUT017,3265.225386848851
FDT10,OUT035,1030.5532609064746
FDY32,OUT013,2602.107150177278
FDN50,OUT035,1529.5418850748356
FDZ35,OUT019,371.0515275738668
NCP54,OUT045,2020.420819776482
NCD07,OUT035,1851.109743584189
FDS02,OUT018,2918.824400841494
DRN59,OUT018,682.5000967496281
DRB24,OUT013,2467.0287948445734
FDP37,OUT027,3308.2486275344204
DRB01,OUT018,2884.113931059528
FDR47,OUT046,3012.9834526874793
NCM31,OUT010,595.2273399034285
NCF06,OUT027,5300.3529416191195
NCV17,OUT027,3329.985742548479
FDS10,OUT049,2926.153502118105
FDN52,OUT035,1406.1875162616732
FDZ48,OUT013,1877.0169918800711
FDJ48,OUT049,3913.7438794289124
DRB13,OUT027,5147.327328322364
FDV59,OUT017,3650.8257650341316
FDL32,OUT035,1776.4646009675057
FDZ12,OUT035,2146.6622867390643
NCR06,OUT027,1056.3020175192498
FDP51,OUT017,1939.3813611017795
FDY22,OUT013,2124.4246024023287
FDZ38,OUT049,2925.6136577608495
NCO54,OUT035,942.8722804430964
FDR23,OUT035,2916.1187798226642
FDM38,OUT049,923.9795697199487
FDS25,OUT013,1898.1695856042195
FDZ22,OUT013,1362.6029084302954
FDZ20,OUT019,844.6712042989967
FDD45,OUT010,559.3312204871243
FDN03,OUT049,3989.529362613479
NCW30,OUT046,3630.657394915928
FDY24,OUT027,1455.9285204620317
FDJ26,OUT019,582.3332222409601
FDM15,OUT049,2483.144191303912
NCW54,OUT027,1455.9285204620317
FDA23,OUT045,1613.5925895526664
FDA39,OUT019,258.9251755831591
FDZ12,OUT017,2470.197949798161
NCB42,OUT046,1902.8603985577329
FDL16,OUT046,769.0053901846231
FDO24,OUT019,208.30350142767784
NCP42,OUT046,3116.432735850893
FDR19,OUT018,2193.057513380275
DRL01,OUT045,3747.495541382896
FDV37,OUT046,3107.83651601328
FDI41,OUT010,432.98931240818627
FDF58,OUT049,1004.4133631158496
NCF43,OUT018,1868.002834997825
FDN02,OUT049,3266.88551127256
NCP41,OUT035,1704.6349310348335
NCY17,OUT027,1205.973962170666
FDL58,OUT027,5089.3743539764655
NCA30,OUT027,5111.822895583614
FDE46,OUT018,2208.300511268767
FDY38,OUT035,3869.675836325218
NCH29,OUT027,2501.13715774843
FDO20,OUT045,3832.11349038767
FDP44,OUT018,1388.7605583368136
FDM02,OUT027,2292.8579310169034
FDJ14,OUT027,2116.5075596071315
FDH04,OUT010,508.46051598792735
DRK23,OUT046,3739.2835594685753
NCW05,OUT046,1611.2816523937252
FDF12,OUT049,2461.4070762898536
FDL51,OUT019,583.5912186335396
FDN03,OUT018,3236.7844750680533
DRJ37,OUT049,2461.4070762898536
FDM12,OUT019,508.5726124760991
FDA16,OUT045,3811.9249877043876
NCB07,OUT017,3179.9478317805037
NCI17,OUT019,381.18014460740255
FDR51,OUT046,2439.5190214643285
FDJ55,OUT045,3896.8436466503686
NCZ17,OUT013,658.9763431931407
FDU25,OUT013,989.2435442551822
NCG18,OUT045,1605.5112968722476
DRM11,OUT017,3948.9471448905824
FDH16,OUT035,1515.552976400752
FDZ04,OUT018,858.9249309319785
NCX53,OUT035,2192.648128669604
FDX38,OUT027,1200.9684432321708
FDX09,OUT046,2867.334307249637
NCW05,OUT018,1373.875685031883
NCS41,OUT017,3200.4042381210106
FDI26,OUT046,2917.408172798898
NCZ41,OUT027,3308.2486275344204
NCK06,OUT046,2052.710169440237
FDX23,OUT027,2501.13715774843
NCA42,OUT046,2579.5936964635407
FDC20,OUT049,922.6295506600222
DRC49,OUT018,2194.9694256629496
FDX01,OUT013,1915.640085189043
FDC08,OUT045,3766.7152937357464
FDC02,OUT017,3208.5011789043483
FDK10,OUT045,2885.342398073857
DRC24,OUT013,2448.829736857235
FDW16,OUT019,341.8090027155072
NCU06,OUT018,3196.2344710042717
DRA59,OUT045,3094.356102852249
FDR24,OUT019,357.1636613445774
DRL35,OUT018,584.8765617085727
FDA49,OUT013,1364.3338328375025
NCC55,OUT046,658.9763431931407
DRD24,OUT019,370.57355980320193
NCE55,OUT049,2946.2924661654342
FDT33,OUT045,2699.9388167755174
NCT53,OUT013,2620.0869556346074
FDS26,OUT046,3483.866415439933
FDL22,OUT018,1235.6869977397716
FDP44,OUT017,1664.8038728906465
FDC52,OUT018,2215.663523766928
FDI53,OUT010,340.6653001329498
FDZ23,OUT046,3028.7990515018705
NCT18,OUT013,3083.000491757138
FDR13,OUT046,1902.8603985577329
FDB09,OUT010,510.54163309155024
FDZ60,OUT013,1581.3095509915727
FDB11,OUT046,3709.1602501587495
FDC10,OUT018,1646.1690640545914
FDW56,OUT035,3273.5512076271852
FDK14,OUT027,2199.452413517276
DRE27,OUT027,2497.539460041585
FDA38,OUT017,3904.906356781181
FDT11,OUT045,3103.0388228863376
FDP15,OUT035,3942.300657888157
FDV27,OUT035,1419.0984750304474
FDS36,OUT027,2705.1642754193626
FDY40,OUT027,1205.973962170666
NCF19,OUT049,780.4699562032035
FDF53,OUT045,2822.6560206298022
FDS14,OUT027,4172.714012302489
FDE56,OUT046,1073.325719422139
FDZ19,OUT035,2964.5543601623367
FDZ46,OUT013,1818.0476274306538
FDR16,OUT046,3455.6001128365997
FDG29,OUT018,586.2265807684992
NCE30,OUT017,3626.416458140253
FDZ40,OUT046,903.7077864805578
FDG58,OUT018,2194.9694256629496
DRH03,OUT013,1526.4907531141605
FDZ47,OUT045,1459.2379979614507
FDV04,OUT018,2303.8542904718665
FDZ10,OUT018,1811.3843142810083
FDG46,OUT017,1938.7540694570666
NCF07,OUT045,1604.6040865255452
FDY44,OUT035,3312.7174303321003
FDB21,OUT013,3632.1513394344956
FDS20,OUT035,3212.057642628309
FDS49,OUT049,1316.5255643892085
FDX55,OUT027,5176.854736973833
NCQ02,OUT018,2859.331269838482
FDR25,OUT013,3538.7945478752426
DRG39,OUT045,880.6766366443483
FDB46,OUT046,3446.514276832825
NCC30,OUT018,2639.341168319206
FDE58,OUT035,1934.3616013122603
FDC05,OUT019,577.4047647482207
FDY15,OUT046,2488.06751506069
FDG14,OUT046,2445.291679830515
FDL08,OUT049,3922.2854880851105
FDQ47,OUT013,658.9763431931407
FDN12,OUT035,1776.4646009675057
FDW10,OUT013,2503.3247302903633
FDD02,OUT035,1943.5250917301107
FDX35,OUT010,830.1289306407665
FDT35,OUT046,2655.050317567384
DRN47,OUT019,555.3647700204407
FDB11,OUT010,839.7623350904645
FDN20,OUT045,2681.0592412141914
FDB59,OUT035,3380.444559966229
FDJ58,OUT045,2858.188057653827
FDU60,OUT046,2655.050317567384
FDS03,OUT049,1103.598798745127
FDU40,OUT019,530.1608696566773
DRH15,OUT049,774.533213224568
FDD04,OUT027,3979.872530264729
FDQ01,OUT046,3474.1206718462454
FDF28,OUT035,2123.676280552929
FDD22,OUT010,542.5387246469502
FDY19,OUT046,1945.4643169564072
FDN33,OUT035,1504.3375363337052
FDV36,OUT035,2163.6364078936967
FDW01,OUT010,461.9558666773599
FDJ28,OUT049,3250.824047260665
FDB17,OUT035,3081.1410745991343
FDM40,OUT049,2130.753580077617
FDV46,OUT045,2069.0902735104614
FDQ44,OUT049,1897.1230859207183
NCD42,OUT046,657.6263241332142
DRH37,OUT046,2690.801762136128
FDR10,OUT018,2377.6064268914192
NCD06,OUT027,1205.973962170666
FDI53,OUT046,2602.107150177278
FDG16,OUT035,3638.9671412547445
DRB25,OUT046,1644.3023715911127
